AOU_Code,AcceptedTSN,Admin_Sheet,Admin_Unit_Code,Common_Name,Date,Distance,Disturbance,End_Time,Flyover_Observed,Habitat,Humidity,ID_Method,Initial_Three_Min_Cnt,Interval_Length,Location_Type,NPSTaxonCode,Observer,PIF_Watchlist_Status,Plot_Name,Regional_Stewardship_Status,Scientific_Name,Sex,Site_Name,Sky,Start_Time,Sub_Unit_Code,Temperature,Visit,Wind,Year
CEDW,178532.0,MONO,MONO,Cedar Waxwing,2018-05-08 00:00:00,,Slight effect on count,09:59:00,True,Grassland,50.0999984741211,Visualization,False,7.5 - 10 min,Grassland,88296.0,Elizabeth Oswald,False,MONO-0078,False,Bombycilla cedrorum,Undetermined,Grassland_Site,Clear or Few Clouds,09:49:00,,18.6000003814697,1,Light air movement (1-3 mph) smoke drifts,2018
CEDW,178532.0,MONO,MONO,Cedar Waxwing,2018-05-08 00:00:00,,Slight effect on count,09:59:00,True,Grassland,50.0999984741211,Visualization,False,7.5 - 10 min,Grassland,88296.0,Elizabeth Oswald,False,MONO-0078,False,Bombycilla cedrorum,Undetermined,Grassland_Site,Clear or Few Clouds,09:49:00,,18.6000003814697,1,Light air movement (1-3 mph) smoke drifts,2018
TUVU,175265.0,MONO,MONO,Turkey Vulture,2018-05-08 00:00:00,,Slight effect on count,09:59:00,True,Grassland,50.0999984741211,Visualization,False,5 - 7.5 min,Grassland,79468.0,Elizabeth Oswald,False,MONO-0078,False,Cathartes aura,Undetermined,Grassland_Site,Clear or Few Clouds,09:49:00,,18.6000003814697,1,Light air movement (1-3 mph) smoke drifts,2018
RBWO,178195.0,MONO,MONO,Red-bellied Woodpecker,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Visualization,True,2.5 - 5 min,Grassland,84865.0,Elizabeth Oswald,False,MONO-0098,False,Melanerpes carolinus,Undetermined,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
AMRO,179759.0,MONO,MONO,American Robin,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Calling,False,5 - 7.5 min,Grassland,87136.0,Elizabeth Oswald,False,MONO-0098,False,Turdus migratorius,Undetermined,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
GCFL,178309.0,MONO,MONO,Great Crested Flycatcher,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Singing,True,0-2.5 min,Grassland,85791.0,Elizabeth Oswald,False,MONO-0098,False,Myiarchus crinitus,Undetermined,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
EATO,179276.0,MONO,MONO,Eastern Towhee,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Singing,True,0-2.5 min,Grassland,83803.0,Elizabeth Oswald,False,MONO-0098,True,Pipilo erythrophthalmus,Male,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
AMGO,179236.0,MONO,MONO,American Goldfinch,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Calling,True,0-2.5 min,Grassland,95286.0,Elizabeth Oswald,False,MONO-0098,False,Carduelis tristis,Undetermined,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
BLJA,179680.0,MONO,MONO,Blue Jay,2018-05-08 00:00:00,,No effect on count,07:22:00,True,Grassland,76.8000030517578,Visualization,True,0-2.5 min,Grassland,86252.0,Elizabeth Oswald,False,MONO-0098,False,Cyanocitta cristata,Undetermined,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
BLJA,179680.0,MONO,MONO,Blue Jay,2018-05-08 00:00:00,,No effect on count,07:22:00,True,Grassland,76.8000030517578,Visualization,True,0-2.5 min,Grassland,86252.0,Elizabeth Oswald,False,MONO-0098,False,Cyanocitta cristata,Undetermined,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
DOWO,178259.0,MONO,MONO,Downy Woodpecker,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Singing,True,0-2.5 min,Grassland,84936.0,Elizabeth Oswald,False,MONO-0098,True,Picoides pubescens,Undetermined,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
BHCO,179112.0,MONO,MONO,Brown-headed Cowbird,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Singing,True,0-2.5 min,Grassland,94215.0,Elizabeth Oswald,False,MONO-0098,False,Molothrus ater,Male,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
EABL,179801.0,MONO,MONO,Eastern Bluebird,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Visualization,False,2.5 - 5 min,Grassland,87184.0,Elizabeth Oswald,False,MONO-0098,False,Sialia sialis,Female,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
CARW,178581.0,MONO,MONO,Carolina Wren,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Singing,False,5 - 7.5 min,Grassland,88350.0,Elizabeth Oswald,False,MONO-0098,False,Thryothorus ludovicianus,Undetermined,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
MODO,177125.0,MONO,MONO,Mourning Dove,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Singing,False,5 - 7.5 min,Grassland,82737.0,Elizabeth Oswald,False,MONO-0098,False,Zenaida macroura,Undetermined,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
ETTI,554138.0,MONO,MONO,Eastern Tufted Titmouse,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Singing,False,5 - 7.5 min,Grassland,266957.0,Elizabeth Oswald,False,MONO-0098,False,Baeolophus bicolor,Undetermined,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
REVI,179021.0,MONO,MONO,Red-eyed Vireo,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Singing,False,7.5 - 10 min,Grassland,93587.0,Elizabeth Oswald,False,MONO-0098,False,Vireo olivaceus,Male,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
BHCO,179112.0,MONO,MONO,Brown-headed Cowbird,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Visualization,False,7.5 - 10 min,Grassland,94215.0,Elizabeth Oswald,False,MONO-0098,False,Molothrus ater,Male,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
WBNU,178775.0,MONO,MONO,White-breasted Nuthatch,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Calling,False,7.5 - 10 min,Grassland,90935.0,Elizabeth Oswald,False,MONO-0098,False,Sitta carolinensis,Undetermined,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
NOPA,950033.0,MONO,MONO,Northern Parula,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Singing,False,7.5 - 10 min,Grassland,890949.0,Elizabeth Oswald,False,MONO-0098,False,Setophaga americana,Male,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
REVI,179021.0,MONO,MONO,Red-eyed Vireo,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Singing,True,0-2.5 min,Grassland,93587.0,Elizabeth Oswald,False,MONO-0098,False,Vireo olivaceus,Male,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
EAWP,178359.0,MONO,MONO,Eastern Wood-Pewee,2018-05-08 00:00:00,50 - 100 Meters,No effect on count,07:22:00,False,Grassland,76.8000030517578,Singing,False,5 - 7.5 min,Grassland,85846.0,Elizabeth Oswald,False,MONO-0098,True,Contopus virens,Male,Grassland_Site,Clear or Few Clouds,07:12:00,,16.3999996185303,1,Light air movement (1-3 mph) smoke drifts,2018
BOBO,179032.0,MONO,MONO,Bobolink,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:59:00,False,Grassland,87.0999984741211,Singing,False,7.5 - 10 min,Grassland,93599.0,Elizabeth Oswald,False,MONO-0099,False,Dolichonyx oryzivorus,Undetermined,Grassland_Site,Clear or Few Clouds,06:49:00,,13.0,1,Light air movement (1-3 mph) smoke drifts,2018
BOBO,179032.0,MONO,MONO,Bobolink,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:59:00,False,Grassland,87.0999984741211,Visualization,False,5 - 7.5 min,Grassland,93599.0,Elizabeth Oswald,False,MONO-0099,False,Dolichonyx oryzivorus,Undetermined,Grassland_Site,Clear or Few Clouds,06:49:00,,13.0,1,Light air movement (1-3 mph) smoke drifts,2018
RWBL,179045.0,MONO,MONO,Red-winged Blackbird,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:59:00,False,Grassland,87.0999984741211,Singing,True,0-2.5 min,Grassland,93613.0,Elizabeth Oswald,False,MONO-0099,False,Agelaius phoeniceus,Male,Grassland_Site,Clear or Few Clouds,06:49:00,,13.0,1,Light air movement (1-3 mph) smoke drifts,2018
GRSP,179333.0,MONO,MONO,Grasshopper Sparrow,2018-05-08 00:00:00,<= 50 Meters,Slight effect on count,06:59:00,False,Grassland,87.0999984741211,Visualization,False,5 - 7.5 min,Grassland,83867.0,Elizabeth Oswald,False,MONO-0099,False,Ammodramus savannarum,Undetermined,Grassland_Site,Clear or Few Clouds,06:49:00,,13.0,1,Light air movement (1-3 mph) smoke drifts,2018
RWBL,179045.0,MONO,MONO,Red-winged Blackbird,2018-05-08 00:00:00,<= 50 Meters,Slight effect on count,06:59:00,False,Grassland,87.0999984741211,Singing,True,0-2.5 min,Grassland,93613.0,Elizabeth Oswald,False,MONO-0099,False,Agelaius phoeniceus,Male,Grassland_Site,Clear or Few Clouds,06:49:00,,13.0,1,Light air movement (1-3 mph) smoke drifts,2018
GRSP,179333.0,MONO,MONO,Grasshopper Sparrow,2018-05-08 00:00:00,<= 50 Meters,Slight effect on count,06:59:00,False,Grassland,87.0999984741211,Visualization,False,2.5 - 5 min,Grassland,83867.0,Elizabeth Oswald,False,MONO-0099,False,Ammodramus savannarum,Undetermined,Grassland_Site,Clear or Few Clouds,06:49:00,,13.0,1,Light air movement (1-3 mph) smoke drifts,2018
RWBL,179045.0,MONO,MONO,Red-winged Blackbird,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:59:00,False,Grassland,87.0999984741211,Visualization,True,0-2.5 min,Grassland,93613.0,Elizabeth Oswald,False,MONO-0099,False,Agelaius phoeniceus,Female,Grassland_Site,Clear or Few Clouds,06:49:00,,13.0,1,Light air movement (1-3 mph) smoke drifts,2018
RWBL,179045.0,MONO,MONO,Red-winged Blackbird,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:59:00,False,Grassland,87.0999984741211,Visualization,True,0-2.5 min,Grassland,93613.0,Elizabeth Oswald,False,MONO-0099,False,Agelaius phoeniceus,Male,Grassland_Site,Clear or Few Clouds,06:49:00,,13.0,1,Light air movement (1-3 mph) smoke drifts,2018
CARW,178581.0,MONO,MONO,Carolina Wren,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:59:00,False,Grassland,87.0999984741211,Singing,True,0-2.5 min,Grassland,88350.0,Elizabeth Oswald,False,MONO-0099,False,Thryothorus ludovicianus,Undetermined,Grassland_Site,Clear or Few Clouds,06:49:00,,13.0,1,Light air movement (1-3 mph) smoke drifts,2018
CHSP,179435.0,MONO,MONO,Chipping Sparrow,2018-05-08 00:00:00,<= 50 Meters,Slight effect on count,06:59:00,False,Grassland,87.0999984741211,Singing,True,0-2.5 min,Grassland,84781.0,Elizabeth Oswald,False,MONO-0099,False,Spizella passerina,Male,Grassland_Site,Clear or Few Clouds,06:49:00,,13.0,1,Light air movement (1-3 mph) smoke drifts,2018
RBWO,178195.0,MONO,MONO,Red-bellied Woodpecker,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:59:00,False,Grassland,87.0999984741211,Calling,True,0-2.5 min,Grassland,84865.0,Elizabeth Oswald,False,MONO-0099,False,Melanerpes carolinus,Undetermined,Grassland_Site,Clear or Few Clouds,06:49:00,,13.0,1,Light air movement (1-3 mph) smoke drifts,2018
GRSP,179333.0,MONO,MONO,Grasshopper Sparrow,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:59:00,False,Grassland,87.0999984741211,Singing,True,0-2.5 min,Grassland,83867.0,Elizabeth Oswald,False,MONO-0099,False,Ammodramus savannarum,Male,Grassland_Site,Clear or Few Clouds,06:49:00,,13.0,1,Light air movement (1-3 mph) smoke drifts,2018
NOMO,178620.0,MONO,MONO,Northern Mockingbird,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:17:00,False,Grassland,78.1999969482422,Singing,False,5 - 7.5 min,Grassland,88394.0,Elizabeth Oswald,False,MONO-0103,False,Mimus polyglottos,Undetermined,Grassland_Site,Clear or Few Clouds,06:07:00,,12.0,1,Light air movement (1-3 mph) smoke drifts,2018
RWBL,179045.0,MONO,MONO,Red-winged Blackbird,2018-05-08 00:00:00,<= 50 Meters,Slight effect on count,06:17:00,False,Grassland,78.1999969482422,Singing,True,0-2.5 min,Grassland,93613.0,Elizabeth Oswald,False,MONO-0103,False,Agelaius phoeniceus,Male,Grassland_Site,Clear or Few Clouds,06:07:00,,12.0,1,Light air movement (1-3 mph) smoke drifts,2018
NOCA,179124.0,MONO,MONO,Northern Cardinal,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:17:00,False,Grassland,78.1999969482422,Singing,True,0-2.5 min,Grassland,94228.0,Elizabeth Oswald,False,MONO-0103,False,Cardinalis cardinalis,Undetermined,Grassland_Site,Clear or Few Clouds,06:07:00,,12.0,1,Light air movement (1-3 mph) smoke drifts,2018
CHSP,179435.0,MONO,MONO,Chipping Sparrow,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:17:00,False,Grassland,78.1999969482422,Singing,True,0-2.5 min,Grassland,84781.0,Elizabeth Oswald,False,MONO-0103,False,Spizella passerina,Male,Grassland_Site,Clear or Few Clouds,06:07:00,,12.0,1,Light air movement (1-3 mph) smoke drifts,2018
RWBL,179045.0,MONO,MONO,Red-winged Blackbird,2018-05-08 00:00:00,<= 50 Meters,Slight effect on count,06:17:00,False,Grassland,78.1999969482422,Visualization,False,5 - 7.5 min,Grassland,93613.0,Elizabeth Oswald,False,MONO-0103,False,Agelaius phoeniceus,Female,Grassland_Site,Clear or Few Clouds,06:07:00,,12.0,1,Light air movement (1-3 mph) smoke drifts,2018
RWBL,179045.0,MONO,MONO,Red-winged Blackbird,2018-05-08 00:00:00,<= 50 Meters,Slight effect on count,06:17:00,False,Grassland,78.1999969482422,Visualization,False,5 - 7.5 min,Grassland,93613.0,Elizabeth Oswald,False,MONO-0103,False,Agelaius phoeniceus,Male,Grassland_Site,Clear or Few Clouds,06:07:00,,12.0,1,Light air movement (1-3 mph) smoke drifts,2018
UNCH,553526.0,MONO,MONO,Unidentified Chickadee,2018-05-08 00:00:00,<= 50 Meters,Slight effect on count,06:17:00,False,Grassland,78.1999969482422,Singing,True,0-2.5 min,Grassland,263793.0,Elizabeth Oswald,False,MONO-0103,False,Poecile,Undetermined,Grassland_Site,Clear or Few Clouds,06:07:00,,12.0,1,Light air movement (1-3 mph) smoke drifts,2018
DOWO,178259.0,MONO,MONO,Downy Woodpecker,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:17:00,False,Grassland,78.1999969482422,Singing,False,5 - 7.5 min,Grassland,84936.0,Elizabeth Oswald,False,MONO-0103,True,Picoides pubescens,Undetermined,Grassland_Site,Clear or Few Clouds,06:07:00,,12.0,1,Light air movement (1-3 mph) smoke drifts,2018
BLJA,179680.0,MONO,MONO,Blue Jay,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:17:00,False,Grassland,78.1999969482422,Calling,True,0-2.5 min,Grassland,86252.0,Elizabeth Oswald,False,MONO-0103,False,Cyanocitta cristata,Undetermined,Grassland_Site,Clear or Few Clouds,06:07:00,,12.0,1,Light air movement (1-3 mph) smoke drifts,2018
CEDW,178532.0,MONO,MONO,Cedar Waxwing,2018-05-08 00:00:00,<= 50 Meters,Slight effect on count,06:17:00,False,Grassland,78.1999969482422,Singing,False,2.5 - 5 min,Grassland,88296.0,Elizabeth Oswald,False,MONO-0103,False,Bombycilla cedrorum,Undetermined,Grassland_Site,Clear or Few Clouds,06:07:00,,12.0,1,Light air movement (1-3 mph) smoke drifts,2018
BARS,178448.0,MONO,MONO,Barn Swallow,2018-05-08 00:00:00,<= 50 Meters,Slight effect on count,06:17:00,False,Grassland,78.1999969482422,Visualization,False,2.5 - 5 min,Grassland,87409.0,Elizabeth Oswald,False,MONO-0103,False,Hirundo rustica,Undetermined,Grassland_Site,Clear or Few Clouds,06:07:00,,12.0,1,Light air movement (1-3 mph) smoke drifts,2018
BLPW,950041.0,MONO,MONO,Blackpoll Warbler,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:17:00,False,Grassland,78.1999969482422,Singing,True,0-2.5 min,Grassland,773819.0,Elizabeth Oswald,False,MONO-0103,False,Setophaga striata,Male,Grassland_Site,Clear or Few Clouds,06:07:00,,12.0,1,Light air movement (1-3 mph) smoke drifts,2018
GRCA,178625.0,MONO,MONO,Gray Catbird,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:17:00,False,Grassland,78.1999969482422,Singing,True,2.5 - 5 min,Grassland,89977.0,Elizabeth Oswald,False,MONO-0103,False,Dumetella carolinensis,Undetermined,Grassland_Site,Clear or Few Clouds,06:07:00,,12.0,1,Light air movement (1-3 mph) smoke drifts,2018
ETTI,554138.0,MONO,MONO,Eastern Tufted Titmouse,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:17:00,False,Grassland,78.1999969482422,Singing,True,0-2.5 min,Grassland,266957.0,Elizabeth Oswald,False,MONO-0103,False,Baeolophus bicolor,Undetermined,Grassland_Site,Clear or Few Clouds,06:07:00,,12.0,1,Light air movement (1-3 mph) smoke drifts,2018
RBWO,178195.0,MONO,MONO,Red-bellied Woodpecker,2018-05-08 00:00:00,50 - 100 Meters,Slight effect on count,06:17:00,False,Grassland,78.1999969482422,Calling,True,0-2.5 min,Grassland,84865.0,Elizabeth Oswald,False,MONO-0103,False,Melanerpes carolinus,Undetermined,Grassland_Site,Clear or Few Clouds,06:07:00,,12.0,1,Light air movement (1-3 mph) smoke drifts,2018
RWBL,179045.0,MONO,MONO,Red-winged Blackbird,2018-05-08 00:00:00,<= 50 Meters,Slight effect on count,06:17:00,False,Grassland,78.1999969482422,Visualization,False,5 - 7.5 min,Grassland,93613.0,Elizabeth Oswald,False,MONO-0103,False,Agelaius phoeniceus,Male,Grassland_Site,Clear or Few Clouds,06:07:00,,12.0,1,Light air movement (1-3 mph) smoke drifts,2018
BOBO,179032.0,MONO,MONO,Bobolink,2018-05-08 00:00:00,<= 50 Meters,Moderate effect on count,06:39:00,False,Grassland,79.0,Visualization,True,0-2.5 min,Grassland,93599.0,Elizabeth Oswald,False,MONO-0102,False,Dolichonyx oryzivorus,Undetermined,Grassland_Site,Clear or Few Clouds,06:29:00,,13.1999998092651,1,Calm (< 1 mph) smoke rises vertically,2018
BOBO,179032.0,MONO,MONO,Bobolink,2018-05-08 00:00:00,<= 50 Meters,Moderate effect on count,06:39:00,False,Grassland,79.0,Visualization,True,0-2.5 min,Grassland,93599.0,Elizabeth Oswald,False,MONO-0102,False,Dolichonyx oryzivorus,Undetermined,Grassland_Site,Clear or Few Clouds,06:29:00,,13.1999998092651,1,Calm (< 1 mph) smoke rises vertically,2018
BOBO,179032.0,MONO,MONO,Bobolink,2018-05-08 00:00:00,<= 50 Meters,Moderate effect on count,06:39:00,False,Grassland,79.0,Visualization,True,0-2.5 min,Grassland,93599.0,Elizabeth Oswald,False,MONO-0102,False,Dolichonyx oryzivorus,Undetermined,Grassland_Site,Clear or Few Clouds,06:29:00,,13.1999998092651,1,Calm (< 1 mph) smoke rises vertically,2018
BOBO,179032.0,MONO,MONO,Bobolink,2018-05-08 00:00:00,<= 50 Meters,Moderate effect on count,06:39:00,False,Grassland,79.0,Visualization,True,0-2.5 min,Grassland,93599.0,Elizabeth Oswald,False,MONO-0102,False,Dolichonyx oryzivorus,Undetermined,Grassland_Site,Clear or Few Clouds,06:29:00,,13.1999998092651,1,Calm (< 1 mph) smoke rises vertically,2018
BOBO,179032.0,MONO,MONO,Bobolink,2018-05-08 00:00:00,<= 50 Meters,Moderate effect on count,06:39:00,False,Grassland,79.0,Visualization,True,0-2.5 min,Grassland,93599.0,Elizabeth Oswald,False,MONO-0102,False,Dolichonyx oryzivorus,Undetermined,Grassland_Site,Clear or Few Clouds,06:29:00,,13.1999998092651,1,Calm (< 1 mph) smoke rises vertically,2018
BOBO,179032.0,MONO,MONO,Bobolink,2018-05-08 00:00:00,<= 50 Meters,Moderate effect on count,06:39:00,False,Grassland,79.0,Visualization,True,0-2.5 min,Grassland,93599.0,Elizabeth Oswald,False,MONO-0102,False,Dolichonyx oryzivorus,Undetermined,Grassland_Site,Clear or Few Clouds,06:29:00,,13.1999998092651,1,Calm (< 1 mph) smoke rises vertically,2018
RODO,177071.0,MONO,MONO,Rock Dove,2018-05-08 00:00:00,,Moderate effect on count,06:39:00,True,Grassland,79.0,Visualization,False,7.5 - 10 min,Grassland,82677.0,Elizabeth Oswald,False,MONO-0102,False,Columba livia,Undetermined,Grassland_Site,Clear or Few Clouds,06:29:00,,13.1999998092651,1,Calm (< 1 mph) smoke rises vertically,2018
